"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xERA","playerid"
"Len Barker","ATL","2","9","0","20","18","73.2","5.74","4.52","1.22",".308","62.0%","","","","6.35","","4.72","","0.2","29","2","9","6.35","20","18","0","0","0","","73.2","335","84","55","52","10","37","1","1","3","0","47","","","","","","","","","","","","5.74","4.52","1.27","10.26","1.22",".283","1.64",".308","62.0%","4.72","","","","","","","","","3.2","71.0","-1.2","2.2","2.0","0.2","","","","-1.64","-6.90","5.26","-18.42","-2.02","0.96","0.86","0.80","0.89","19","-1.98","0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","166","125","","14.0%","11.0%","","","1.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","-0.6","-0.5","-1.1","29 - 29","3.0%","","","","","","","4.18","28.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","138","74","120","167","115","125","112","86","97","128","","","","","","","","","","","","","","","","","","0","","","","1000546"
"Brian Snyder","SEA","1","2","1","15","6","35.1","5.86","4.84","0.51",".347","58.8%","","","","6.37","","3.82","","0.5","27","1","2","6.37","15","6","0","0","1","","35.1","166","44","28","25","2","19","2","1","4","2","23","","","","","","","","","","","","5.86","4.84","1.21","11.21","0.51",".301","1.78",".347","58.8%","3.82","","","","","","","","","5.4","21.2","-0.8","13.2","4.6","0.5","","","","-0.55","-2.87","2.33","-8.11","-0.82","0.91","0.75","0.85","1.07","10","-0.66","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","151","89","","13.9%","11.4%","","","2.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6","-0.6","-0.5","-1.1","27 - 27","2.4%","","","","","","","4.25","26.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","145","77","125","52","117","130","125","83","102","133","","","","","","","","","","","","","","","","","","0","","","","1012241"
"Johnny Abrego","CHC","1","1","0","6","5","24.0","4.88","4.50","1.13",".358","65.3%","","","","6.38","","4.73","","0.1","22","1","1","6.38","6","5","0","0","0","","24.0","109","32","18","17","3","12","1","0","0","0","13","","","","","","","","","","","","4.88","4.50","1.08","12.00","1.13",".330","1.83",".358","65.3%","4.73","","","","","","","","","1.0","22.2","-0.5","1.1","0.6","0.1","","","","-0.97","-2.71","1.73","-6.95","-0.68","1.01","0.92","0.95","1.25","6","-0.80","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","166","122","","11.9%","11.0%","","","1.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4","-0.5","0.1","-0.4","22 - 22","0.9%","","","","","","","4.43","25.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","137","65","140","153","134","139","130","90","83","128","","","","","","","","","","","","","","","","","","0","","","","1000027"
"George Frazier","CHC","7","8","2","51","0","76.0","5.45","6.16","1.30",".314","67.4%","","","","6.39","","5.53","","-1.3","30","7","8","6.39","51","0","0","0","2","","76.0","357","88","57","54","11","52","9","3","4","2","46","","","","","","","","","","","","5.45","6.16","0.88","10.42","1.30",".291","1.84",".314","67.4%","5.53","","","","","","","","","","","-11.8","76.0","-11.8","-1.3","","","","-1.73","-8.20","6.47","-19.65","-2.02","1.12","1.15","1.12","1.37","34","-1.83","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","17","167","143","","12.9%","14.6%","","","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.0","-0.7","-0.1","-0.8","30 - 30","-1.7%","","","","","","","4.74","30.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","188","53","122","178","118","140","114","93","89","169","","","","","","","","","","","","","","","","","","0","","","","1004308"
"Dave Beard","CHC","0","0","0","9","0","12.2","2.84","4.97","1.42",".304","69.3%","","","","6.39","","5.76","","-0.2","25","0","0","6.39","9","0","0","0","0","","12.2","59","16","9","9","2","7","2","0","0","0","4","","","","","","","","","","","","2.84","4.97","0.57","11.37","1.42",".308","1.82",".304","69.3%","5.76","","","","","","","","","","","-1.6","12.2","-1.6","-0.2","","","","-0.32","-0.66","0.34","-2.45","-0.21","0.39","0.37","0.43","0.70","4","-0.26","-0.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2","167","149","","6.8%","11.9%","","","0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-0.1","0.1","0.0","25 - 25","-5.1%","","","","","","","5.15","22.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","152","34","133","194","125","138","111","96","47","138","","","","","","","","","","","","","","","","","","0","","","","1000716"
"Mike Stanton","- - -","1","3","1","35","0","40.2","6.42","6.42","1.33",".308","63.7%","","","","6.42","","5.54","","-0.4","32","1","3","6.42","35","0","0","0","1","","40.2","200","47","34","29","6","29","3","3","3","0","29","","","","","","","","","","","","6.42","6.42","1.00","10.40","1.33",".280","1.87",".308","63.7%","5.54","","","","","","","","","","","-4.3","40.2","-4.3","-0.4","","","","-2.25","-3.73","1.48","-17.96","-1.79","0.58","0.62","0.70","0.75","19","-1.55","-2.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","7","151","130","","14.5%","14.5%","","","0.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","-0.3","-0.1","-0.5","32 - 32","0.0%","","","","","","","4.54","32.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","193","63","116","137","109","136","111","90","106","168","","","","","","","","","","","","","","","","","","0","","","","1012421"
"Rick Waits","MIL","3","2","1","24","0","47.0","4.60","3.83","0.57",".370","60.4%","","","","6.51","","3.77","","0.2","33","3","2","6.51","24","0","0","0","1","","47.0","220","67","37","34","3","20","5","0","1","0","24","","","","","","","","","","","","4.60","3.83","1.20","12.83","0.57",".335","1.85",".370","60.4%","3.77","","","","","","","","","","","1.7","47.0","1.7","0.2","","","","-1.05","-3.09","2.04","-13.97","-1.37","0.69","0.69","0.65","0.96","16","-0.59","-0.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","7","159","94","","10.9%","9.1%","","","2.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0","-1.3","0.1","-1.2","33 - 33","1.8%","","","","","","","4.32","21.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","115","76","143","59","130","135","133","85","80","105","","","","","","","","","","","","","","","","","","0","","","","1013494"
"Jim Kern","MIL","0","1","0","5","0","11.0","2.45","4.09","0.82",".317","62.5%","","","","6.55","","4.68","","-0.1","36","0","1","6.55","5","0","0","0","0","","11.0","50","14","8","8","1","5","1","0","3","0","3","","","","","","","","","","","","2.45","4.09","0.60","11.45","0.82",".311","1.73",".317","62.5%","4.68","","","","","","","","","","","-0.7","11.0","-0.7","-0.1","","","","0.28","-0.75","1.03","-1.65","-0.15","1.09","1.27","1.22","1.05","4","-0.03","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","160","117","","6.0%","10.0%","","","1.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-0.1","0.0","-0.2","36 - 36","-4.0%","","","","","","","5.02","18.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","123","38","127","84","121","126","114","88","44","116","","","","","","","","","","","","","","","","","","0","","","","1006868"
"Ramon Romero","CLE","2","3","0","19","10","64.1","5.32","5.32","1.82",".279","68.2%","","","","6.58","","6.14","","-0.7","26","2","3","6.58","19","10","0","0","0","","64.1","295","69","48","47","13","38","0","5","6","0","38","","","","","","","","","","","","5.32","5.32","1.00","9.65","1.82",".274","1.66",".279","68.2%","6.14","","","","","","","","","-5.3","50.0","-1.5","14.1","-6.9","-0.7","","","","-0.86","-4.73","3.86","-12.77","-1.30","0.82","0.77","0.74","1.62","14","-1.44","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","155","147","","12.9%","12.9%","","","0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6","0.0","0.0","0.0","26 - 26","0.0%","","","","","","","4.54","30.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","160","63","107","187","107","121","100","96","95","149","","","","","","","","","","","","","","","","","","0","","","","1011172"
"Craig McMurtry","ATL","0","3","1","17","6","45.0","5.60","5.40","1.20",".316","63.5%","","","","6.60","","5.04","","-0.2","25","0","3","6.60","17","6","0","0","1","","45.0","220","56","36","33","6","27","1","1","3","0","28","","","","","","","","","","","","5.60","5.40","1.04","11.20","1.20",".292","1.84",".316","63.5%","5.04","","","","","","","","","1.2","25.0","-2.9","20.0","-1.8","-0.2","","","","-1.56","-4.09","2.53","-18.76","-2.03","0.77","0.69","0.64","0.83","14","-1.59","-0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","172","133","","12.7%","12.3%","","","1.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","-0.5","-0.3","-0.7","25 - 25","0.5%","","","","","","","4.48","27.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","165","62","131","164","118","140","115","88","88","142","","","","","","","","","","","","","","","","","","0","","","","1008651"
"Jose Roman","CLE","0","4","0","5","3","16.1","6.61","7.71","1.65",".200","43.9%","","","","6.61","","6.17","","-0.2","22","0","4","6.61","5","3","0","0","0","","16.1","79","13","17","12","3","14","0","0","1","1","12","","","","","","","","","","","","6.61","7.71","0.86","7.16","1.65",".200","1.65",".200","43.9%","6.17","","","","","","","","","-2.6","12.1","0.7","4.0","-1.9","-0.2","","","","-0.73","-1.77","1.04","-6.94","-0.73","1.05","0.91","0.89","0.47","4","-0.21","-0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","156","148","","15.2%","17.7%","","","0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6","0.3","-0.7","-0.4","22 - 22","-2.5%","","","","","","","4.84","36.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","232","54","80","170","78","121","72","62","112","205","","","","","","","","","","","","","","","","","","0","","","","1011166"
"Mike Warren","OAK","1","4","0","16","6","49.0","8.82","6.98","2.39",".279","68.6%","","","","6.61","","6.75","","-1.0","24","1","4","6.61","16","6","0","0","0","","49.0","243","52","42","36","13","38","0","4","3","1","48","","","","","","","","","","","","8.82","6.98","1.26","9.55","2.39",".259","1.84",".279","68.6%","6.75","","","","","","","","","-5.9","24.1","-4.7","24.2","-10.7","-1.0","","","","-1.41","-4.44","3.03","-19.78","-2.09","0.80","0.73","0.80","1.06","14","-1.83","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","169","166","","19.8%","15.6%","","","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4","0.0","-0.4","-0.4","24 - 24","4.1%","","","","","","","4.04","40.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168","210","80","106","246","101","134","100","97","145","181","","","","","","","","","","","","","","","","","","0","","","","1013641"
"Rick Surhoff","- - -","1","1","2","9","0","9.1","8.68","2.89","1.93",".414","70.4%","","","","6.75","","4.51","","0.0","22","1","1","6.75","9","0","0","0","2","","9.1","43","14","7","7","2","3","0","0","0","0","9","","","","","","","","","","","","8.68","2.89","3.00","13.50","1.93",".350","1.82",".414","70.4%","4.51","","","","","","","","","","","-0.3","9.1","-0.3","0.0","","","","-0.30","-1.42","1.12","-3.82","-0.39","1.66","1.34","1.45","1.76","4","-0.27","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","160","111","","20.9%","7.0%","","","2.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-0.3","0.1","-0.2","22 - 22","14.0%","","","","","","","2.86","32.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164","87","169","151","199","137","134","149","99","153","81","","","","","","","","","","","","","","","","","","0","","","","1012728"
"Dave Schuler","ATL","0","0","0","9","0","10.2","8.44","2.53","3.38",".455","85.4%","","","","6.75","","6.53","","-0.2","31","0","0","6.75","9","0","0","0","0","","10.2","50","19","8","8","4","3","0","0","0","0","10","","","","","","","","","","","","8.44","2.53","3.33","16.03","3.38",".404","2.06",".455","85.4%","6.53","","","","","","","","","","","-2.0","10.2","-2.0","-0.2","","","","-0.30","-0.43","0.13","-4.88","-0.49","0.24","0.28","0.37","0.22","4","-0.88","-0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2","176","173","","20.0%","6.0%","","","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-0.4","0.5","0.0","31 - 31","14.0%","","","","","","","2.86","34.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153","77","199","188","460","164","157","165","118","138","70","","","","","","","","","","","","","","","","","","0","","","","1011628"
